source;type;quartile_2022
Enfermedades Infecciosas y Microbiologia Clinica;journal;Q3
IEEE Pulse;journal;Q3
International Journal of Information and Decision Sciences;journal;Q3
Issues in Environmental Science and Technology;book series;Q3
Journal of Cognition and Culture;journal;Q1
Journal of Marine Sciences;journal;Q3
Journal of Orthoptera Research;journal;Q3
Journal of Peacebuilding and Development;journal;Q2
Journal of the American Academy of Religion;journal;Q1
Journal of the Faculty of Engineering and Architecture of Gazi University;journal;Q2
London Review of International Law;journal;Q2
New Bioethics;journal;Q3
North American Archaeologist;journal;Q2
Open Systems and Information Dynamics;journal;Q3
Proceedings of the IEEE Power Engineering Society Transmission and Distribution Conference;conference and proceedings;-
Quaestio Rossica;journal;Q1
Refractories and Industrial Ceramics;journal;Q3
Rehabilitation Oncology;journal;Q3
Revista Brasileira de Politicas Publicas;journal;Q3
Russian Journal of Biological Invasions;journal;Q3
Siberian Historical Research;journal;Q1
Slavisticna Revija;journal;Q1
Studies in Managerial and Financial Accounting;book series;Q3
Terra Economicus;journal;Q1
Urban History;journal;Q1
Video Journal of Education and Pedagogy;journal;Q3
Zeitschrift fur Psychosomatische Medizin und Psychotherapie;journal;Q3
Aerospace Systems;journal;Q3
African Identities;journal;Q1
Annals of Burns and Fire Disasters;journal;Q3
Art, Science, and Engineering of Programming;journal;Q4
Avian Biology Research;journal;Q3
BMJ Case Reports;journal;Q3
Bulletin of the History of Medicine;journal;Q1
Cauriensia;journal;Q1
Child Health Nursing Research;journal;Q3
CoDAS;journal;Q2
Constructivist Foundations;journal;Q2
Cubo;journal;Q3
Geologiya i Geofizika Yuga Rossii;journal;Q3
ICIC Express Letters;journal;Q3
Inra Productions Animales;journal;Q3
International Electronic Journal of Geometry;journal;Q3
International Journal of Business Science and Applied Management;journal;Q3
International Journal of Economic Policy in Emerging Economies;journal;Q3
International Journal of Engineering Education;journal;Q3
Journal of Contemporary African Studies;journal;Q2
Journal of Engineering and Technological Sciences;journal;Q3
Journal of Imperial and Commonwealth History;journal;Q1
Journal of Japan Society of Civil Engineers;journal;Q3
Journal of Urban Mathematics Education;journal;Q3
Kodai Mathematical Journal;journal;Q3
Medical Acupuncture;journal;Q3
Metrology and Measurement Systems;journal;Q3
Midwest Symposium on Circuits and Systems;conference and proceedings;-
Monash Bioethics Review;journal;Q2
Nanomedicine Journal;journal;Q2
Network Security;trade journal;Q3
New Research of Tuva;journal;Q1
Nursing Practice Today;journal;Q3
Powder Metallurgy and Metal Ceramics;journal;Q3
Rasayan Journal of Chemistry;journal;Q2
Revista de Psiquiatria Clinica;journal;Q4
Russian Journal of Coordination Chemistry/Koordinatsionnaya Khimiya;journal;Q3
Semiconductors;journal;Q3
Small Axe;journal;Q1
Turkish Thoracic Journal;journal;Q4
Urology Annals;journal;Q3
Vestnik Sankt-Peterburgskogo Universiteta, Yazyk i Literatura;journal;Q1
Advances in Mathematical Sciences and Applications;journal;Q3
Asia Pacific Journal of Anthropology;journal;Q1
Baltica;journal;Q3
Botanical Sciences;journal;Q3
Contemporary Issues in Entrepreneurship Research;book series;Q3
Current Protocols in Nucleic Acid Chemistry;journal;Q3
Egyptian journal of immunology / Egyptian Association of Immunologists, The;journal;Q3
Electrochemistry;journal;Q4
Film Quarterly;journal;Q1
Fish Pathology;journal;Q3
International Journal of Economics and Finance Studies;journal;Q3
International Journal of Innovation in Science and Mathematics Education;journal;Q3
International Journal of Language Education;journal;Q1
International Journal of Performance Arts and Digital Media;journal;Q1
International Journal of Turbo and Jet Engines;journal;Q3
Journal of Computational and Theoretical Transport;journal;Q3
Journal of Exotic Pet Medicine;journal;Q2
Journal of Law and Society;journal;Q2
Journal of Teaching English for Specific and Academic Purposes;journal;Q3
Mediterranean Botany;journal;Q3
Midcontinental Journal of Archaeology;journal;Q2
Multimodal Communication;journal;Q2
Pharmaceutical Sciences;journal;Q2
Policy and Practice in Health and Safety;journal;Q3
Probability and Mathematical Statistics;journal;Q4
Proceedings of the International Association of Hydrological Sciences;conference and proceedings;-
Proceedings of the Jangjeon Mathematical Society;journal;Q3
Remittances Review;journal;Q2
Revista gaucha de enfermagem / EENFUFRGS;journal;Q3
ScienceAsia;journal;Q2
Ukrainian Journal of Nephrology and Dialysis;journal;Q3
World Review of Intermodal Transportation Research;journal;Q3
Yosetsu Gakkai Ronbunshu/Quarterly Journal of the Japan Welding Society;journal;Q3
Zeitschrift fur Orthopadie und Unfallchirurgie;journal;Q3
Zemdirbyste;journal;Q3
African Security Review;journal;Q2
Applied Engineering in Agriculture;journal;Q3
British Journal for the History of Science;journal;Q1
Caldasia;journal;Q3
Canadian Studies in Population;journal;Q1
Colombia Medica;journal;Q3
COMPEL - The International Journal for Computation and Mathematics in Electrical and Electronic Engineering;journal;Q3
Egyptian Journal of Chemistry;journal;Q3
Ethics, Policy and Environment;journal;Q2
European Journal of Applied Linguistics and TEFL;journal;Q2
Foundations of Computing and Decision Sciences;journal;Q3
International Anesthesiology Clinics;journal;Q3
International Journal of Philosophical Studies;journal;Q2
Jiegou Huaxue;journal;Q3
Journal of Al-Tamaddun;journal;Q1
Journal of Nepal Health Research Council;journal;Q3
Journal of Peer Learning;journal;Q3
Journal of the College of Physicians and Surgeons--Pakistan : JCPSP;journal;Q3
Journal of the Royal Society of Western Australia;journal;Q2
Lixue Xuebao/Chinese Journal of Theoretical and Applied Mechanics;journal;Q3
New Political Science;journal;Q3
Organised Sound;journal;Q1
Physis;journal;Q3
Pneumologie;journal;Q3
Psicologica;journal;Q2
Radioelectronics and Communications Systems;journal;Q3
Retos(Ecuador);journal;Q3
Revista de Sociologia e Politica;journal;Q3
Revue d'Epidemiologie et de Sante Publique;journal;Q3
Rivista di Storia Economica;journal;Q1
Russian Journal of Nonlinear Dynamics;journal;Q3
Silvae Genetica;journal;Q3
Somatechnics;journal;Q2
South African Journal of Chemistry;journal;Q3
Teorema;journal;Q2
TM. Technisches Messen;journal;Q3
Vestnik Sankt-Peterburgskogo Universiteta. Ekonomika;journal;Q3
Action Learning: Research and Practice;journal;Q3
Afro-Asian Journal of Finance and Accounting;journal;Q3
Archives of Thermodynamics;journal;Q3
Art, Design and Communication in Higher Education;journal;Q2
Atmospheric and Oceanic Optics;journal;Q3
Bauingenieur;trade journal;Q3
Cardiovascular Journal of Africa;journal;Q3
Ceramics - Silikaty;journal;Q3
College English;journal;Q2
Computer-Aided Design and Applications;journal;Q3
Current Computer-Aided Drug Design;journal;Q3
Data in Brief;journal;Q2
Dialogo Andino;journal;Q1
Diplomatic History;journal;Q1
European Journal of Case Reports in Internal Medicine;journal;Q3
Interface: Communication, Health, Education;journal;Q3
International Journal of Advanced Computer Science and Applications;journal;Q3
International Journal of eBusiness and eGovernment Studies;journal;Q3
International Journal of Information Security and Privacy;journal;Q3
International Journal of Modelling, Identification and Control;journal;Q3
International Journal of Project Organisation and Management;journal;Q3
International Review of Civil Engineering;journal;Q2
Israel Journal of Ecology and Evolution;journal;Q3
Journal of African Media Studies;journal;Q3
Journal of Groundwater Science and Engineering;journal;Q3
Journal of Histotechnology;journal;Q3
Journal of Risk and Financial Management;journal;Q3
Journal of Ultrasonography;journal;Q3
Medical History;journal;Q1
Monte Carlo Methods and Applications;journal;Q3
Pacific Journalism Review;journal;Q3
Participatory Educational Research;journal;Q3
Prilozi Instituta za Arheologiju;journal;Q1
Sartre Studies International;journal;Q1
Semiotica;journal;Q1
Tourism, Culture and Communication;journal;Q1
Transactions Issue Mathematics, Azerbaijan National Academy of Sciences;journal;Q3
Cahiers de Biologie Marine;journal;Q3
Cellulose Chemistry and Technology;journal;Q3
Clinical Medicine and Research;journal;Q3
Computer Research and Modeling;journal;Q4
Der Pathologe;journal;Q3
Electromagnetics;journal;Q3
Empiria;journal;Q3
Experimental and Clinical Transplantation;journal;Q3
Gaoya Dianqi/High Voltage Apparatus;journal;Q3
Gigiena i sanitariia;journal;Q3
Hispania - Revista Espanola de Historia;journal;Q1
Hrvatski Geografski Glasnik;journal;Q3
International Journal of Ad Hoc and Ubiquitous Computing;journal;Q3
International Journal of Computer Mathematics: Computer Systems Theory;journal;Q4
Journal for Peace and Nuclear Disarmament;journal;Q2
Journal of Electrical Bioimpedance;journal;Q4
Journal of Historical Pragmatics;journal;Q2
Journal of World Intellectual Property;journal;Q2
Law and Philosophy;journal;Q2
Mir Rossii;journal;Q3
Moroccan Journal of Chemistry;journal;Q3
Nature and Culture;journal;Q3
New Perspectives;journal;Q2
Nursing Economics;journal;Q3
Povolzhskaya Arkheologiya;journal;Q2
Qinghua Daxue Xuebao/Journal of Tsinghua University;journal;Q3
Revista Ceres;journal;Q3
Revue de Geographie Alpine;journal;Q3
Terminology;journal;Q2
Thermophysics and Aeromechanics;journal;Q3
Advances in Hospitality and Leisure;book series;Q3
Biblica et Patristica Thoruniensia;journal;Q1
Carbohydrate Chemistry;book series;Q4
Clinical and Investigative Medicine;journal;Q3
Critical Historical Studies;journal;Q1
Culture, Theory and Critique;journal;Q1
Current Research in Nutrition and Food Science;journal;Q3
Czech Polar Reports;journal;Q3
Industria;journal;Q3
International Education Journal;journal;Q3
International Food Research Journal;journal;Q3
International Journal of Angiology;journal;Q3
International Journal of Communication Networks and Information Security;journal;Q3
International Journal of Electronics and Telecommunications;journal;Q3
International Journal of Fluid Mechanics Research;journal;Q3
International Journal of Language Testing;journal;Q2
International Journal of Robotics and Automation;journal;Q3
International Journal of Services, Economics and Management;journal;Q3
International Journal of Surgery Open;journal;Q3
International Ocean Discovery Program: Preliminary Reports;journal;Q3
Iranian Journal of Psychiatry and Clinical Psychology;journal;Q3
Ius Canonicum;journal;Q1
Journal of Applied Pharmaceutical Science;journal;Q2
Journal of Cave and Karst Studies;journal;Q3
Journal of Medical Humanities;journal;Q3
Journal of Wetland Archaeology;journal;Q2
Kongzhi yu Juece/Control and Decision;journal;Q3
Kuwait Journal of Science;journal;Q2
Light and Engineering;journal;Q3
Linguistic and Philosophical Investigations;journal;Q2
Netherlands Journal of Medicine;journal;Q3
Open Rheumatology Journal;journal;Q4
Proceedings of the Institution of Civil Engineers: Engineering and Computational Mechanics;journal;Q3
Rare Tumors;journal;Q4
Revista Venezolana de Gerencia;journal;Q3
Rhodora;journal;Q3
Scandinavian Journal of History;journal;Q1
Scientia Agricultura Sinica;journal;Q3
Surgical Neurology International;journal;Q3
Surgical technology international;journal;Q3
Technical Physics Letters;journal;Q3
Visual Studies;journal;Q1
Waikato Journal of Education;journal;Q3
Anthropology and Aging;journal;Q2
Auditory and Vestibular Research;journal;Q3
Ceramica;journal;Q3
Chinese Journal of Oncology;journal;Q3
Crime Prevention and Community Safety;journal;Q2
Current Organocatalysis;journal;Q3
Ecological Genetics and Genomics;journal;Q3
Estudios de Psicologia;journal;Q3
Evidence-Based Dentistry;journal;Q3
Guti Huojian Jishu/Journal of Solid Rocket Technology;journal;Q3
History and Philosophy of Logic;journal;Q1
IFIP Advances in Information and Communication Technology;book series;Q3
Information Display;journal;Q3
Integers;journal;Q3
International Geoscience and Remote Sensing Symposium (IGARSS);conference and proceedings;-
International Journal of Comparative Education and Development;journal;Q3
International Journal of Knowledge and Systems Science;journal;Q3
International Journal of Software Innovation;journal;Q3
International Journal on E-Learning: Corporate, Government, Healthcare, and Higher Education;journal;Q3
Izquierdas;journal;Q1
Journal of Algebra Combinatorics Discrete Structures and Applications;journal;Q4
Journal of Herbs, Spices and Medicinal Plants;journal;Q3
Journal of Indian Philosophy;journal;Q1
Journal of Irrigation and Drainage;journal;Q3
Journal of Music Theory;journal;Q1
Journal of Nanostructures;journal;Q3
Journal of Transport Economics and Policy;journal;Q3
Kavkazskij Entomologiceskij Bulleten;journal;Q3
Livestock Research for Rural Development;journal;Q3
Magnetohydrodynamics;journal;Q3
Medical Law International;journal;Q2
Nanomedicine Research Journal;journal;Q3
Natural History Sciences;journal;Q3
Network: Computation in Neural Systems;journal;Q4
Proceedings of the Information Visualization Conference;conference and proceedings;-
Rendiconti del Seminario Matematico;journal;Q3
Revista Chilena de Derecho Privado;journal;Q2
Stahlbau;trade journal;Q3
Strategy and Leadership;journal;Q3
Studies in Social Justice;journal;Q2
World of Media;journal;Q2
Algebra and Discrete Mathematics;journal;Q4
Clean Air Journal;journal;Q3
Counseling and Values;journal;Q1
Engineering Letters;journal;Q3
Geographia Polonica;journal;Q1
German Journal of Agricultural Economics;journal;Q3
Health SA Gesondheid;journal;Q3
Indian Journal of Pure and Applied Mathematics;journal;Q3
Industria Textila;journal;Q3
International Journal of Design and Nature and Ecodynamics;journal;Q3
International Journal of Technological Learning, Innovation and Development;journal;Q3
Journal of Ceramic Processing Research;journal;Q3
Journal of Computational Biophysics and Chemistry;journal;Q4
Journal of Creativity in Mental Health;journal;Q3
